Date,Open,High,Low,Close,Adj Close,Volume
2006-11-28,60.000000,60.083302,59.366699,59.866699,36.615421,7767849
2006-11-29,59.916698,61.666698,59.900002,61.400002,37.553204,8987379
2006-11-30,61.666698,62.333302,60.783298,61.700001,37.736691,11493654
2006-12-01,62.000000,62.666698,61.400002,62.583302,38.276932,13088646
2006-12-04,62.666698,63.333302,61.700001,63.116699,38.603157,11211822
2006-12-05,63.333302,63.983299,63.000000,63.450001,38.807022,18253638
2006-12-06,63.450001,63.983299,62.183300,62.766701,38.389103,9377811
2006-12-07,62.666698,63.083302,62.000000,62.266701,38.083294,4184655
2006-12-08,62.299999,62.333302,61.250000,61.700001,37.736691,6889149
2006-12-11,61.700001,61.750000,59.349998,59.983299,36.686733,11272617
2006-12-12,59.866699,60.316700,55.500000,57.799999,35.351387,17178264
2006-12-13,60.000000,60.000000,56.666698,57.816700,35.361603,12919410
2006-12-14,58.333302,59.400002,57.733299,58.933300,36.044537,6936642
2006-12-15,59.333302,59.799999,57.750000,58.216702,35.606251,18921249
2006-12-18,58.799999,58.799999,57.066700,58.016701,35.483929,14526036
2006-12-19,57.933300,58.266701,55.666698,56.133301,34.332012,16318752
2006-12-20,56.333302,59.000000,56.333302,56.799999,34.739777,27403479
2006-12-21,57.799999,57.799999,56.049999,56.916698,34.811150,9850335
2006-12-22,57.083302,57.299999,56.333302,56.533298,34.576653,11251542
2006-12-26,57.599998,58.333302,56.766701,58.183300,35.585827,10639176
2006-12-27,58.333302,59.200001,58.200001,58.983299,36.075111,7060959
2006-12-28,59.000000,59.733299,58.416698,59.299999,36.268810,10515471
2006-12-29,59.483299,59.583302,58.250000,58.700001,35.901844,8681226
2007-01-02,58.833302,59.416698,58.566700,59.000000,36.085327,6657822
2007-01-03,59.000000,59.233299,58.200001,58.483299,35.769302,7395510
2007-01-04,58.750000,59.233299,56.033298,56.316700,34.444176,21553218
2007-01-05,56.666698,57.000000,55.000000,55.099998,33.700024,28292784
2007-01-08,55.166698,55.566700,54.033298,54.233299,33.169941,14032632
2007-01-09,54.666698,55.599998,53.866699,54.016701,33.037464,16982472
2007-01-10,54.000000,54.766701,53.366699,54.383301,33.261684,15930090
2007-01-11,54.583302,56.666698,54.250000,56.400002,34.495129,21222462
2007-01-12,56.933300,57.366699,56.283298,57.033298,34.882462,15254871
2007-01-15,57.933300,57.933300,56.333302,57.333302,35.065952,12361971
2007-01-16,57.833302,57.833302,56.533298,57.216702,34.994633,8303586
2007-01-17,56.666698,57.633301,56.333302,56.500000,34.556293,6100350
2007-01-18,56.666698,57.666698,55.883301,57.400002,35.106739,16888908
2007-01-19,56.933300,58.900002,56.933300,58.533298,35.799892,20980413
2007-01-22,58.983299,60.333302,57.849998,59.650002,36.482883,16863660
2007-01-23,60.000000,60.000000,58.700001,59.083302,36.136276,9808146
2007-01-24,59.000000,59.666698,58.666698,59.416698,36.340187,7522077
2007-01-25,59.333302,60.333302,58.049999,59.283298,36.258602,24341223
2007-01-29,58.866699,59.933300,57.000000,57.233299,35.004787,16677954
2007-01-31,57.333302,59.500000,56.466702,58.200001,35.596035,25075197
2007-02-01,57.700001,59.166698,57.700001,58.283298,35.646984,10288761
2007-02-02,58.583302,59.666698,58.433300,59.049999,36.115906,9782337
2007-02-05,59.049999,59.333302,58.700001,59.200001,36.207653,6866091
2007-02-06,59.200001,59.783298,58.033298,58.349998,35.687775,12083715
2007-02-07,58.716702,58.900002,58.166698,58.566700,35.820316,8916537
2007-02-08,58.366699,59.150002,57.700001,58.816700,35.973221,8272236
2007-02-09,58.983299,59.083302,58.133301,58.799999,35.963005,10729065
2007-02-12,58.799999,58.900002,57.099998,58.450001,35.748947,8021388
2007-02-13,58.000000,59.000000,56.599998,57.733299,35.310593,16235463
2007-02-14,57.383301,58.416698,56.166698,57.983299,35.463493,7154691
2007-02-15,58.333302,58.900002,57.049999,58.083302,35.524662,11097246
2007-02-19,58.500000,58.633301,57.783298,58.133301,35.555237,8567673
2007-02-20,58.033298,58.833302,58.033298,58.616699,35.850895,8821968
2007-02-21,58.666698,58.799999,57.700001,58.150002,35.565456,9789984
2007-02-22,58.000000,59.000000,57.333302,58.150002,35.565456,15327267
2007-02-23,58.000000,58.299999,55.150002,55.683300,34.056786,27536076
2007-02-26,55.750000,57.733299,55.633301,56.766701,34.719410,24680469
2007-02-27,57.166698,57.333302,54.816700,55.066700,33.679661,13072539
2007-02-28,54.333302,60.000000,51.700001,57.233299,35.004787,63224619
2007-03-01,57.566700,58.333302,56.299999,57.500000,35.167908,26388087
2007-03-02,57.366699,57.599998,55.033298,55.566700,33.985470,31672983
2007-03-05,55.333302,55.500000,52.416698,54.049999,33.057827,25240521
2007-03-06,54.933300,55.299999,53.566700,54.016701,33.037464,14398329
2007-03-07,54.333302,54.666698,52.583302,52.733299,32.252518,17483997
2007-03-08,53.333302,53.666698,52.333302,53.316700,32.609333,23492424
2007-03-09,54.000000,54.549999,50.833302,51.383301,31.426838,34113204
2007-03-12,50.099998,52.233299,49.000000,49.533298,30.295343,51718440
2007-03-13,49.666698,50.299999,48.700001,49.650002,30.366718,32372415
2007-03-14,48.700001,49.000000,43.333302,47.633301,29.133278,40126161
2007-03-15,48.333302,50.250000,48.333302,49.099998,30.030333,24062616
2007-03-16,49.633301,49.983299,47.700001,48.349998,29.571621,15727419
2007-03-19,48.500000,50.000000,47.016701,47.333302,28.949787,18642576
2007-03-20,48.166698,48.166698,46.666698,46.950001,28.715361,34806852
2007-03-21,47.000000,48.599998,47.000000,48.200001,29.479879,32466699
2007-03-22,48.633301,49.966702,48.633301,49.783298,30.448250,27042285
2007-03-23,49.666698,50.000000,47.883301,48.049999,29.388134,32592336
2007-03-26,48.333302,49.633301,47.333302,47.416698,29.000801,21772449
2007-03-28,47.333302,48.000000,46.833302,47.783298,29.225018,20220237
2007-03-29,48.000000,49.500000,47.666698,48.983299,29.958958,32196165
2007-03-30,49.000000,51.083302,48.383301,50.383301,30.815220,35738778
2007-04-02,50.400002,50.400002,48.683300,48.933300,29.928370,16758252
2007-04-03,49.000000,50.099998,49.000000,49.833302,30.478832,9187080
2007-04-04,51.566700,51.566700,49.200001,49.450001,30.244400,13416414
2007-04-05,49.383301,49.666698,49.000000,49.400002,30.213816,4815348
2007-04-09,49.099998,51.966702,49.099998,51.766701,31.661329,12624933
2007-04-10,51.866699,53.500000,51.666698,53.283298,32.588902,19166208
2007-04-11,53.633301,54.250000,53.000000,53.500000,32.721436,15043290
2007-04-12,53.066700,53.500000,51.783298,52.083302,31.854961,10596690
2007-04-13,52.566700,53.066700,50.716702,51.150002,31.284143,15979365
2007-04-16,51.666698,53.066700,51.666698,52.833302,32.313679,10643985
2007-04-17,52.966702,53.166698,51.683300,52.016701,31.814234,9280155
2007-04-18,52.183300,52.833302,51.866699,52.299999,31.987499,14287443
2007-04-19,52.016701,53.333302,51.599998,53.033298,32.436005,16005600
2007-04-20,53.466702,54.049999,53.200001,53.466702,32.701080,19757685
2007-04-23,53.666698,54.066700,51.599998,52.099998,31.865173,22882278
2007-04-24,52.099998,52.533298,51.599998,52.150002,31.895761,19663203
2007-04-25,52.166698,54.166698,51.716702,53.933300,32.986458,21856176
2007-04-26,54.333302,54.666698,53.366699,53.849998,32.935505,22980018
2007-04-27,54.000000,54.000000,53.049999,53.549999,32.752022,8153679
2007-04-30,53.833302,54.000000,52.366699,53.349998,32.629700,9915279
2007-05-03,53.900002,54.299999,53.383301,53.933300,32.986458,6227817
2007-05-04,54.333302,54.333302,53.299999,53.683300,32.833553,9665793
2007-05-07,53.933300,54.233299,53.200001,53.666698,32.823399,12294486
2007-05-08,53.666698,53.933300,53.049999,53.333302,32.619492,12569373
2007-05-09,53.333302,53.950001,52.966702,53.566700,32.762234,10645320
2007-05-10,54.633301,55.716702,53.549999,54.566700,33.373859,18133374
2007-05-11,54.299999,54.316700,53.383301,54.049999,33.057827,13169133
2007-05-14,54.666698,55.133301,53.833302,54.016701,33.037464,6411639
2007-05-15,54.016701,54.666698,53.583302,54.000000,33.027245,6061332
2007-05-16,54.000000,54.633301,53.333302,54.466702,33.312695,7609812
2007-05-17,54.666698,55.433300,54.349998,55.033298,33.659233,13154118
2007-05-18,54.966702,56.000000,54.183300,55.700001,34.066994,10173561
2007-05-21,56.000000,57.333302,55.916698,56.950001,34.831509,10351035
2007-05-22,57.000000,57.299999,55.183300,56.900002,34.800934,12871134
2007-05-23,56.583302,57.000000,55.200001,55.416698,33.893726,10512870
2007-05-24,55.666698,55.733299,54.883301,55.366699,33.863140,7986645
2007-05-25,55.033298,56.216702,54.366699,55.599998,34.005836,11694642
2007-05-28,56.000000,56.500000,55.166698,55.466702,33.924301,10411944
2007-05-29,56.333302,56.333302,54.816700,55.000000,33.638863,10864395
2007-05-30,55.000000,55.000000,53.383301,54.099998,33.088413,30856977
2007-05-31,54.349998,55.466702,53.700001,54.599998,33.394218,26342982
2007-06-01,54.200001,55.000000,53.383301,53.683300,32.833553,31177521
2007-06-04,54.933300,55.266701,54.066700,54.966702,33.618496,14650335
2007-06-05,54.916698,54.916698,53.716702,53.950001,32.996670,14783877
2007-06-06,55.233299,55.233299,48.333302,52.616699,32.181202,14823645
2007-06-07,52.650002,52.950001,51.500000,51.633301,31.579735,12413673
2007-06-08,51.333302,51.633301,49.966702,50.200001,30.703110,27383004
2007-06-11,51.000000,51.966702,50.666698,51.299999,31.375887,13144023
2007-06-12,51.666698,51.783298,50.900002,51.283298,31.365667,7473276
2007-06-13,51.333302,51.333302,50.433300,50.683300,30.998705,8674155
2007-06-14,51.083302,51.466702,50.450001,50.533298,30.906963,11590317
2007-06-15,50.966702,51.166698,50.650002,50.799999,31.070080,14691459
2007-06-18,50.900002,51.250000,50.783298,51.000000,31.192406,17788944
2007-06-19,51.000000,51.333302,50.916698,51.016701,31.202621,8077512
2007-06-20,51.266701,51.883301,50.966702,51.683300,31.610323,7825551
2007-06-21,51.333302,51.750000,50.933300,51.466702,31.477840,16913541
2007-06-22,51.033298,51.566700,51.033298,51.333302,31.396257,17098128
2007-06-25,51.666698,51.666698,51.083302,51.383301,31.426838,14121201
2007-06-26,51.150002,51.833302,51.000000,51.383301,31.426838,7738242
2007-06-27,51.500000,51.500000,50.950001,51.200001,31.314720,8236041
2007-06-28,51.333302,52.483299,50.933300,51.700001,31.620533,17808393
2007-06-29,52.333302,52.366699,51.216702,51.566700,31.539003,6677904
2007-07-02,51.666698,51.733299,51.250000,51.333302,31.396257,10219314
2007-07-03,51.333302,52.250000,51.333302,52.116699,31.875397,5487099
2007-07-04,52.116699,52.816700,52.000000,52.650002,32.201565,3888723
2007-07-05,52.700001,52.816700,51.666698,51.883301,31.732641,6717618
2007-07-06,48.333302,52.799999,48.333302,51.833302,31.702065,16496760
2007-07-09,52.016701,52.466702,51.616699,51.883301,31.732641,7851909
2007-07-10,51.849998,51.849998,51.000000,51.233299,31.335096,14160882
2007-07-11,51.266701,51.333302,50.433300,50.849998,31.100660,20742816
2007-07-12,51.000000,51.599998,50.799999,50.966702,31.172031,26373162
2007-07-13,51.200001,52.483299,51.200001,51.783298,31.671478,20526747
2007-07-16,51.666698,52.483299,50.866699,51.416698,33.449726,28828740
2007-07-17,52.000000,52.166698,51.500000,51.900002,33.764141,30673638
2007-07-18,51.983299,52.116699,50.933300,51.366699,33.417198,14444799
2007-07-19,51.500000,51.666698,50.883301,51.316700,33.384674,10766118
2007-07-20,51.650002,51.666698,51.033298,51.466702,33.482254,7099656
2007-07-23,51.033298,51.500000,51.000000,51.200001,33.308746,6378633
2007-07-24,51.333302,51.566700,50.666698,50.733299,33.005135,15162246
2007-07-25,50.750000,55.666698,50.666698,55.299999,35.976051,75164535
2007-07-26,55.333302,56.500000,54.033298,55.900002,36.366390,32333991
2007-07-27,55.333302,59.966702,53.516701,57.466702,37.385624,76837221
2007-07-30,58.666698,58.666698,55.383301,55.816700,36.312191,32218302
2007-07-31,56.000000,58.316700,55.966702,57.000000,37.082008,23817846
2007-08-01,56.833302,57.000000,54.766701,55.683300,36.225414,18224298
2007-08-02,55.983299,56.566700,55.000000,55.933300,36.388054,12891420
2007-08-03,56.133301,57.566700,56.083302,56.583302,36.810921,15345726
2007-08-06,55.000000,57.833302,54.716702,57.516701,37.418152,11314686
2007-08-07,57.666698,58.316700,55.433300,55.650002,36.203758,20172537
2007-08-08,57.333302,57.666698,55.400002,55.799999,36.301327,14994141
2007-08-09,56.500000,56.966702,54.450001,54.650002,35.553188,13873098
2007-08-10,54.500000,54.883301,52.066700,54.466702,35.433937,13346586
2007-08-13,55.000000,55.316700,54.366699,54.933300,35.737492,7220988
2007-08-14,55.316700,55.516701,54.316700,55.000000,35.780884,8351328
2007-08-16,54.000000,54.333302,51.783298,52.533298,34.176151,17810775
2007-08-17,52.666698,53.166698,50.799999,51.183300,33.297882,24009234
2007-08-20,53.000000,53.000000,52.000000,52.099998,33.894249,16638957
2007-08-21,52.666698,52.666698,50.583302,50.733299,33.005135,18261807
2007-08-22,51.633301,53.533298,51.166698,52.750000,34.317120,29450820
2007-08-23,53.366699,54.666698,53.150002,53.466702,34.783382,17020413
2007-08-24,52.599998,54.500000,52.599998,53.883301,35.054405,6046635
2007-08-27,54.500000,55.166698,54.033298,55.033298,35.802547,7344531
2007-08-28,55.033298,56.733299,52.366699,55.816700,36.312191,20472189
2007-08-29,54.333302,56.633301,54.333302,56.183300,36.550690,13940208
2007-08-30,56.000000,57.650002,56.000000,57.200001,37.212116,42645483
2007-08-31,57.500000,57.500000,56.633301,56.933300,37.038616,11197038
2007-09-03,56.883301,58.200001,56.666698,57.933300,37.689175,11297976
2007-09-04,58.233299,58.233299,56.783298,57.583302,37.461483,8059731
2007-09-05,57.650002,57.833302,56.833302,57.349998,37.309700,6402999
2007-09-06,56.750000,58.916698,56.750000,58.316700,37.938602,7050153
2007-09-07,58.500000,60.266701,58.383301,59.266701,38.556629,19811895
2007-09-10,58.666698,61.666698,58.416698,61.566700,40.052929,24084165
2007-09-11,61.683300,63.000000,60.883301,61.283298,39.868557,20366586
2007-09-12,61.416698,62.000000,59.533298,59.966702,39.012028,8783838
2007-09-13,60.166698,60.466702,59.316700,59.666698,38.816853,11268111
2007-09-14,60.099998,61.549999,59.900002,60.316700,39.239719,14623773
2007-09-17,60.500000,61.333302,59.783298,60.283298,39.217995,8504496
2007-09-18,60.000000,60.633301,59.733299,60.083302,39.087883,5669133
2007-09-19,60.166698,63.099998,60.166698,62.450001,40.627567,25699674
2007-09-20,62.666698,65.000000,62.333302,64.699997,42.091328,27971304
2007-09-21,64.666702,64.666702,62.400002,63.633301,41.397377,18206523
2007-09-24,62.666698,64.300003,62.299999,62.549999,40.692623,12388734
2007-09-25,61.866699,63.333302,61.750000,62.383301,40.584171,14389671
2007-09-26,62.666698,63.133301,61.250000,61.516701,40.020401,10402392
2007-09-27,61.966702,63.116699,61.083302,61.816700,40.215569,34980735
2007-09-28,61.916698,64.366699,61.333302,63.266701,41.158882,16325376
2007-10-01,63.583302,64.300003,61.500000,61.966702,40.313148,18854712
2007-10-03,62.000000,63.616699,61.383301,62.466702,40.638428,23869653
2007-10-04,62.666698,62.666698,60.183300,61.816700,40.215569,17987655
2007-10-05,61.816700,62.266701,59.266701,59.583302,38.762604,11237787
2007-10-08,60.000000,60.333302,58.049999,59.383301,38.632488,11404374
2007-10-09,58.333302,62.666698,58.333302,61.633301,40.096252,16841067
2007-10-10,59.799999,62.299999,59.799999,61.366699,39.922813,9828669
2007-10-11,60.083302,63.333302,60.083302,63.183300,41.104622,15639969
2007-10-12,63.000000,63.333302,61.450001,61.799999,40.204700,15507255
2007-10-15,61.866699,62.816700,60.833302,62.383301,40.584171,16477977
2007-10-16,62.333302,63.200001,61.166698,62.049999,40.367336,11479551
2007-10-17,59.500000,61.933300,56.750000,61.500000,40.009541,14353434
2007-10-18,61.666698,63.250000,60.083302,61.083302,39.738445,18033696
2007-10-19,60.633301,60.633301,58.166698,58.716702,38.198830,11964474
2007-10-22,58.633301,59.933300,57.533298,59.116699,38.459045,9379386
2007-10-23,59.333302,62.133301,59.333302,61.766701,40.183041,18492300
2007-10-24,62.000000,62.799999,60.666698,61.433300,39.966145,8679627
2007-10-25,61.133301,61.333302,60.216702,60.966702,39.662594,15321399
2007-10-26,61.500000,63.566700,59.483299,60.083302,39.087883,26683068
2007-10-29,60.900002,61.666698,60.500000,60.866699,39.597530,18492381
2007-10-30,60.916698,61.000000,59.333302,59.849998,38.936104,10879932
2007-10-31,60.000000,60.650002,59.000000,59.633301,38.795132,16811223
2007-11-01,59.400002,60.233299,56.900002,57.233299,37.233784,16655658
2007-11-02,57.000000,59.083302,56.000000,58.366699,37.971130,17220549
2007-11-05,58.000000,58.366699,56.716702,57.066700,37.125401,18235146
2007-11-06,58.000000,58.299999,56.783298,57.916698,37.678375,13763019
2007-11-07,58.000000,58.633301,56.599998,56.900002,37.016949,11206806
2007-11-08,57.000000,57.166698,55.000000,56.733299,36.908501,5175576
2007-11-12,55.666698,60.133301,55.016701,59.599998,38.773468,17913072
2007-11-13,59.266701,60.083302,56.766701,59.316700,38.589165,16966455
2007-11-14,60.766701,61.450001,59.833302,60.900002,39.619194,14530386
2007-11-15,60.066700,63.633301,60.066700,63.150002,41.082958,29929056
2007-11-16,63.333302,69.333298,62.333302,68.366699,44.476734,50047275
2007-11-19,69.900002,70.466698,65.383301,66.266701,43.110561,36432156
2007-11-20,65.333298,68.166702,64.883301,65.550003,42.644302,21949533
2007-11-21,65.833298,67.166702,60.766701,61.799999,40.204700,22161723
2007-11-22,61.799999,62.633301,60.049999,61.700001,40.139641,15101937
2007-11-23,63.266701,63.266701,60.450001,61.549999,40.042065,11257443
2007-11-26,62.000000,63.933300,61.866699,62.566700,40.703487,10554072
2007-11-27,62.566700,63.000000,61.466702,61.983299,40.323948,7860375
2007-11-28,62.733299,64.500000,61.716702,62.366699,40.573376,13549257
2007-11-29,63.000000,64.066704,61.083302,61.916698,40.280628,25103655
2007-11-30,62.266701,63.333302,61.816700,62.783298,40.844398,11908269
2007-12-03,63.633301,64.466698,62.733299,63.883301,41.560017,7361967
2007-12-04,64.133301,64.599998,63.500000,64.083298,41.690125,7144158
2007-12-05,64.333298,64.666702,62.716702,64.233299,41.787716,13149420
2007-12-06,64.233299,65.650002,63.750000,64.366699,41.874493,9547956
2007-12-07,64.366699,64.900002,61.566700,62.716702,40.801075,15352212
2007-12-10,63.733299,63.966702,61.783298,62.233299,40.486588,7486173
2007-12-11,65.933296,65.933296,61.700001,62.500000,40.660095,8611248
2007-12-12,62.166698,63.516701,61.466702,63.200001,41.115486,22703952
2007-12-13,63.666698,67.500000,63.666698,65.449997,42.579247,27276984
2007-12-14,66.166702,67.966698,65.099998,66.900002,43.522568,29973714
2007-12-17,66.966698,69.000000,63.416698,64.500000,41.961220,22486215
2007-12-18,66.666702,70.000000,64.016701,65.849998,42.839481,12371538
2007-12-19,67.016701,68.166702,64.500000,66.566704,43.305737,14583030
2007-12-20,66.666702,67.300003,65.183296,65.500000,42.611778,10835769
2007-12-24,67.933296,67.933296,64.416702,66.016701,42.947929,16991976
2007-12-26,66.366699,66.949997,65.783302,66.616699,43.338261,10546650
2007-12-27,66.699997,68.666702,66.683296,67.849998,44.140594,39823047
2007-12-28,66.666702,69.083298,66.400002,68.849998,44.791164,22271283
2007-12-31,68.849998,70.633301,68.849998,69.816704,45.420059,14845080
2008-01-01,70.666702,73.616699,70.033302,72.533302,47.187374,34574097
2008-01-02,73.300003,75.800003,71.433296,73.699997,47.946373,54451458
2008-01-03,73.333298,73.666702,70.683296,71.483299,46.504284,43376439
2008-01-04,71.666702,73.400002,71.050003,73.116699,47.566910,35674392
2008-01-07,70.566704,78.333298,70.566704,77.099998,50.158295,50391894
2008-01-08,77.933296,79.800003,74.699997,77.000000,50.093243,51046317
2008-01-09,76.500000,78.150002,75.366699,76.016701,49.453529,28704918
2008-01-10,76.333298,76.666702,72.716698,73.266701,47.664501,18643011
2008-01-11,73.333298,75.099998,71.466698,73.483299,47.805408,16105608
2008-01-14,74.300003,75.333298,72.750000,74.833298,48.683662,14814018
2008-01-15,75.033302,75.633301,71.583298,72.116699,46.916348,10063080
2008-01-16,71.666702,72.133301,67.050003,69.650002,45.311615,26526015
2008-01-17,69.333298,73.983299,69.333298,72.583298,47.219898,17055318
2008-01-18,72.583298,73.333298,69.333298,70.883301,46.113953,26528709
2008-01-21,71.000000,71.333298,63.333302,67.283302,43.771927,36215553
2008-01-22,63.299999,66.666702,56.333302,60.966702,39.662594,39568419
2008-01-23,63.000000,66.666702,59.666698,64.949997,42.253971,36521202
2008-01-24,65.666702,67.333298,60.066700,62.500000,40.660095,18912393
2008-01-25,64.666702,67.000000,63.433300,66.150002,43.034645,16303758
2008-01-28,63.333302,66.666702,63.333302,65.416702,42.557590,16525326
2008-01-29,66.233299,68.616699,66.000000,67.066704,43.631012,15252156
2008-01-30,69.833298,69.833298,63.033298,66.449997,43.229809,15579168
2008-01-31,67.000000,67.000000,63.833302,65.183296,42.405746,28441632
2008-02-01,64.083298,69.133301,64.083298,68.383301,44.487545,11183304
2008-02-04,69.333298,70.633301,67.216698,68.266701,44.411690,11466729
2008-02-05,69.000000,69.333298,67.116699,68.650002,44.661053,10737594
2008-02-06,67.000000,67.666702,65.466698,66.666702,43.370789,10057806
2008-02-07,66.666702,67.083298,63.416698,64.033302,41.657604,14804169
2008-02-08,64.333298,66.583298,63.716702,66.000000,42.937057,17582610
2008-02-11,66.000000,66.599998,59.666698,61.799999,40.204700,15521421
2008-02-12,61.633301,62.566700,60.700001,61.849998,40.237232,9486399
2008-02-13,62.833302,65.916702,62.333302,65.416702,42.557590,16423575
2008-02-14,66.699997,68.000000,65.366699,66.416702,43.208145,12600858
2008-02-15,64.966698,67.983299,64.966698,67.616699,43.988823,21821409
2008-02-18,67.699997,70.483299,66.283302,69.933296,45.495914,22277769
2008-02-19,69.000000,71.000000,67.416702,68.466698,44.541801,16149078
2008-02-20,68.466698,68.500000,66.349998,67.316704,43.793655,9931170
2008-02-21,68.016701,68.333298,66.166702,67.116699,43.663551,8831406
2008-02-22,66.333298,67.300003,66.333298,66.716698,43.403316,4636674
2008-02-25,67.300003,68.300003,66.716698,67.283302,43.771927,8280402
2008-02-26,67.333298,67.900002,66.800003,67.150002,43.685200,8260302
2008-02-27,67.666702,67.933296,65.833298,67.449997,43.880371,17157789
2008-02-28,66.000000,67.900002,66.000000,67.416702,43.858704,18721920
2008-02-29,67.333298,69.000000,66.599998,67.583298,43.967091,31356522
2008-03-03,66.099998,66.099998,63.116699,64.183296,41.755177,70662372
2008-03-04,64.333298,64.800003,60.700001,61.633301,40.096252,40543026
2008-03-05,61.299999,65.283302,60.666698,64.849998,42.188915,26075793
2008-03-07,64.366699,65.000000,62.333302,63.583302,41.364849,28897584
2008-03-10,62.333302,64.916702,62.099998,63.666698,41.419102,16998834
2008-03-11,62.166698,65.000000,62.166698,64.083298,41.690125,26200665
2008-03-12,64.699997,66.000000,63.250000,63.500000,41.310661,14496471
2008-03-13,62.666698,63.333302,60.583302,61.866699,40.248093,15532452
2008-03-14,62.883301,64.333298,62.000000,63.900002,41.570885,18623493
2008-03-17,63.016701,63.799999,60.916698,61.916698,40.280628,20803905
2008-03-18,62.266701,63.333302,60.116699,61.016701,39.695114,15501837
2008-03-19,62.666698,63.233299,61.483299,62.433300,40.616711,16404795
2008-03-24,65.550003,65.550003,61.683300,63.716702,41.451637,13534638
2008-03-25,66.666702,68.333298,63.333302,63.849998,41.538353,20573886
2008-03-26,63.683300,65.500000,63.366699,65.099998,42.351555,14841459
2008-03-27,65.266701,67.333298,64.333298,66.699997,43.392452,18201171
2008-03-28,66.666702,69.333298,66.666702,68.833298,44.780296,14783328
2008-03-31,69.000000,70.266701,67.683296,68.750000,44.726105,12664245
2008-04-01,69.333298,70.916702,68.583298,70.199997,45.669418,11235306
2008-04-02,71.000000,72.266701,68.000000,69.333298,45.105576,12771816
2008-04-03,69.366699,70.166702,68.750000,69.349998,45.116444,12432711
2008-04-04,68.383301,69.283302,66.400002,66.866699,43.500900,15935361
2008-04-07,68.266701,71.483299,66.866699,70.116699,45.615223,23317473
2008-04-08,70.333298,70.333298,68.750000,69.516701,45.224892,20184348
2008-04-09,68.666702,69.466698,67.866699,69.133301,44.975468,7114320
2008-04-10,68.766701,69.916702,68.216698,68.883301,44.812824,12800223
2008-04-11,69.000000,69.449997,67.699997,68.016701,44.249050,11505324
2008-04-15,67.833298,69.833298,67.349998,69.300003,45.083916,15745374
2008-04-16,69.966698,70.233299,69.066704,70.000000,45.539307,11508897
2008-04-17,70.366699,70.966698,68.366699,70.483299,45.853725,9262752
2008-04-21,70.766701,71.666702,69.150002,69.400002,45.148972,7555704
2008-04-22,69.266701,71.666702,68.683296,71.099998,46.254921,9456741
2008-04-23,71.333298,72.000000,70.449997,70.633301,45.951302,8633928
2008-04-24,70.366699,71.650002,69.583298,69.983299,45.528446,14383548
2008-04-25,71.300003,71.300003,69.733299,70.966698,46.168201,7504971
2008-04-28,71.333298,72.000000,70.083298,70.533302,45.886257,9643743
2008-04-29,70.983299,71.666702,70.266701,70.766701,46.038094,10566339
2008-04-30,70.166702,73.599998,70.166702,73.300003,47.686161,22720698
2008-05-02,74.033302,74.900002,72.849998,73.650002,47.913857,9766512
2008-05-05,73.300003,74.466698,72.666702,73.583298,47.870461,8043285
2008-05-06,73.000000,75.550003,73.000000,74.949997,48.759579,16645737
2008-05-07,75.199997,76.566704,74.516701,75.550003,49.149933,14980725
2008-05-08,75.500000,75.500000,71.166702,71.666702,46.623600,18992844
2008-05-09,71.666702,73.333298,71.099998,72.849998,47.393410,17499633
2008-05-12,72.416702,75.000000,71.599998,74.599998,48.531879,10825146
2008-05-13,75.000000,76.333298,73.466698,75.116699,48.868027,12039519
2008-05-14,74.333298,76.083298,74.166702,75.433296,49.074005,10557699
2008-05-15,75.699997,76.000000,74.699997,75.400002,49.052341,10011630
2008-05-16,75.400002,76.000000,74.333298,75.699997,49.247513,7337115
2008-05-20,75.333298,75.900002,74.500000,75.250000,48.954754,8098233
2008-05-21,74.666702,77.466698,74.533302,76.066704,49.486073,14031900
2008-05-22,75.666702,77.000000,73.333298,74.466698,48.445164,18201792
2008-05-23,74.466698,75.300003,70.383301,71.199997,46.319977,17608056
2008-05-26,70.616699,70.616699,67.183296,68.500000,44.563465,27450549
2008-05-27,68.833298,71.833298,68.666702,69.699997,45.344135,30032439
2008-05-28,70.366699,74.416702,70.366699,73.983299,48.130692,29798016
2008-05-29,73.983299,74.650002,71.083298,71.983299,46.829567,15796008
2008-05-30,72.333298,73.466698,71.699997,72.583298,47.219898,12258312
2008-06-02,73.066704,74.666702,72.183296,73.316704,47.697029,18582240
2008-06-03,72.666702,73.633301,71.383301,73.300003,47.686161,13528701
2008-06-04,74.699997,74.699997,71.000000,71.933296,46.797028,8853120
2008-06-05,72.699997,74.583298,71.000000,74.166702,48.250011,11350017
2008-06-06,74.666702,75.000000,70.449997,71.150002,46.287453,13452264
2008-06-09,69.800003,71.133301,68.333298,69.116699,44.964664,12872745
2008-06-10,69.333298,69.333298,66.050003,67.183296,43.706860,23134971
2008-06-11,67.333298,67.800003,64.933296,66.500000,43.262341,36574662
2008-06-12,65.383301,67.533302,65.066704,66.650002,43.359924,19019673
2008-06-13,66.666702,67.133301,64.883301,66.050003,42.969585,13570539
2008-06-16,66.633301,67.366699,65.833298,67.166702,43.696072,14265405
2008-06-17,67.333298,68.300003,67.000000,67.750000,44.075546,5600301
2008-06-18,68.333298,69.083298,67.500000,68.650002,44.661053,11203188
2008-06-19,67.666702,68.800003,67.016701,68.599998,44.628521,9119670
2008-06-20,68.633301,68.633301,64.833298,66.133301,43.023781,13362174
